#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#   r [Mpc/h]           E_0c_lin             E_0_lin              E_2_lin              E_0c_loop_22         E_0c_loop_13         E_0_loop_22          E_0_loop_13          E_2_loop_22          E_2_loop_13          E_1_loop             E_3_loop             Xi_lin               Zeta_lin             Chi12_lin            U10_lin              U10_loop             U11_loop             U20_loop             V10_loop             V12_loop             X10_loop             Y10_loop             X20_loop             Y20_loop             d2Xi_lin             d2U10_lin       #
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.128470562E-04      1.108931547E+02      1.108941442E+02      2.178106080E-07      4.015486330E+00      2.082636666E+01      4.017832032E+00      2.083266038E+01      1.733575225E-06      4.337091159E-06      9.733116445E-08     -7.897027545E-10      2.280272957E+02      5.648081602E+03     -6.074077907E+01     -9.240180373E-03     -8.284761870E-02     -4.025205827E-01     -3.858835949E-01      1.026060365E-01      1.922992594E-02     -4.332273976E-04      3.296319358E-05     -1.975120273E-06      1.036524419E-05     -3.398350156E+09      4.469535383E+05
 1.134832175E-04      1.108931547E+02      1.108941442E+02      2.200098387E-07      4.015486330E+00      2.082636666E+01      4.017831982E+00      2.083261962E+01      1.749695066E-06      4.378230523E-06      9.786288741E-08     -8.013100590E-10      2.277465128E+02      5.637046676E+03     -6.022360877E+01     -9.280890849E-03     -8.317518942E-02     -4.040099099E-01     -3.873338064E-01      1.029912246E-01      1.933087654E-02     -4.192899297E-04      3.307486367E-05     -1.981367535E-06      1.043487692E-05     -3.356994151E+09      4.440312758E+05
 1.141229651E-04      1.108931547E+02      1.108941442E+02      2.222312049E-07      4.015486330E+00      2.082636666E+01      4.017831937E+00      2.083262278E+01      1.765964067E-06      4.419758194E-06      9.839759550E-08     -8.130879713E-10      2.274659882E+02      5.625268028E+03     -5.970847658E+01     -9.321588535E-03     -8.350428434E-02     -4.055079947E-01     -3.887892668E-01      1.033777749E-01      1.943260931E-02     -4.003665425E-04      3.312820642E-05     -1.986561587E-06      1.050193331E-05     -3.316141425E+09      4.411281194E+05
 1.147663192E-04      1.108931547E+02      1.108941442E+02      2.244749137E-07      4.015486330E+00      2.082636666E+01      4.017831895E+00      2.083266139E+01      1.782383600E-06      4.461677819E-06      9.893479952E-08     -8.250389991E-10      2.271857177E+02      5.613047589E+03     -5.919536412E+01     -9.362660449E-03     -8.383460131E-02     -4.070110290E-01     -3.902500035E-01      1.037657270E-01      1.953483077E-02     -3.923683306E-04      3.333848888E-05     -1.990684170E-06      1.056636526E-05     -3.275785853E+09      4.382439445E+05
 1.154133001E-04      1.108931547E+02      1.108941442E+02      2.267412067E-07      4.015486330E+00      2.082636666E+01      4.017831857E+00      2.083264098E+01      1.798955049E-06      4.503993071E-06      9.947500380E-08     -8.371656870E-10      2.269057058E+02      5.601404132E+03     -5.868405615E+01     -9.404166362E-03     -8.416591478E-02     -4.085161664E-01     -3.917160360E-01      1.041551101E-01      1.963732224E-02     -3.960318048E-04      3.371420276E-05     -1.993716784E-06      1.062812404E-05     -3.235921386E+09      4.353786268E+05
 1.160639283E-04      1.108931547E+02      1.108941442E+02      2.290303020E-07      4.015486330E+00      2.082636666E+01      4.017831815E+00      2.083261315E+01      1.815679812E-06      4.546707668E-06      1.000178948E-07     -8.494706168E-10      2.266259471E+02      5.590427521E+03     -5.817459387E+01     -9.446068338E-03     -8.449822057E-02     -4.100233467E-01     -3.931873608E-01      1.045459238E-01      1.974008180E-02     -4.115550693E-04      3.425813769E-05     -1.995640681E-06      1.068716024E-05     -3.196542048E+09      4.325320431E+05
 1.167182243E-04      1.108931547E+02      1.108941442E+02      2.313424270E-07      4.015486330E+00      2.082636666E+01      4.017831767E+00      2.083264742E+01      1.832559297E-06      4.589825347E-06      1.005635510E-07     -8.619564084E-10      2.263464468E+02      5.580129796E+03     -5.766704116E+01     -9.487992517E-03     -8.483161602E-02     -4.115337457E-01     -3.946639917E-01      1.049381619E-01      1.984320199E-02     -4.283411589E-04      3.481350263E-05     -1.996436865E-06      1.074342380E-05     -3.157641933E+09      4.297040708E+05
 1.173762089E-04      1.108931547E+02      1.108941442E+02      2.336778072E-07      4.015486330E+00      2.082636666E+01      4.017831712E+00      2.083265806E+01      1.849594927E-06      4.633349895E-06      1.011121194E-07     -8.746257202E-10      2.260671990E+02      5.570523159E+03     -5.716146283E+01     -9.529847608E-03     -8.516650561E-02     -4.130522802E-01     -3.961459945E-01      1.053318010E-01      1.994706134E-02     -4.339355142E-04      3.521418492E-05     -1.996118010E-06      1.079695972E-05     -3.119215212E+09      4.268945883E+05
 1.180379027E-04      1.108931547E+02      1.108941442E+02      2.360366894E-07      4.015486330E+00      2.082636666E+01      4.017831655E+00      2.083261839E+01      1.866788138E-06      4.677285125E-06      1.016634349E-07     -8.874812497E-10      2.257882090E+02      5.561489280E+03     -5.665788759E+01     -9.571649861E-03     -8.550293586E-02     -4.145795093E-01     -3.976333733E-01      1.057268374E-01      2.005170534E-02     -4.281325436E-04      3.545751533E-05     -1.995968110E-06      1.085162711E-05     -3.081256121E+09      4.241034748E+05
 1.187033268E-04      1.108931547E+02      1.108941442E+02      2.384193047E-07      4.015486330E+00      2.082636666E+01      4.017831603E+00      2.083262434E+01      1.884140379E-06      4.721634890E-06      1.022177299E-07     -9.005257338E-10      2.255094715E+02      5.552089497E+03     -5.615611007E+01     -9.613749073E-03     -8.584090696E-02     -4.161154262E-01     -3.991261253E-01      1.061232704E-01      2.015713621E-02     -4.109678751E-04      3.554536748E-05     -1.996673796E-06      1.090949304E-05     -3.043758971E+09      4.213306100E+05
 1.193725021E-04      1.108931547E+02      1.108941442E+02      2.408258832E-07      4.015486330E+00      2.082636666E+01      4.017831557E+00      2.083266005E+01      1.901653110E-06      4.766403073E-06      1.027745975E-07     -9.137619499E-10      2.252309904E+02      5.542128833E+03     -5.565613825E+01     -9.656277299E-03     -8.618011025E-02     -4.176561496E-01     -4.006242820E-01      1.065211414E-01      2.026305283E-02     -3.963395273E-04      3.568022175E-05     -1.998249556E-06      1.097060822E-05     -3.006718141E+09      4.185758747E+05
