#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#   r [Mpc/h]            E_0c_lin             E_0_lin              E_2_lin              E_0c_loop            E_0_loop             E_2_loop             E_1_loop             E_3_loop             Xi_lin               Zeta_lin             Chi12_lin            U10_lin              U10_loop             U11_loop             U20_loop             V10_loop             V12_loop             X10_loop             Y10_loop             X20_loop             Y20_loop             d2Xi_lin             d2U10_lin    #
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.220871405E-04      1.089115369E+02      1.089151386E+02      4.567861583E-07      1.957887589E+01      1.962272016E+01      5.887037443E-05      4.778566458E-07     -7.433424591E-09      3.697716936E+02      2.373203544E+04      1.715291439E+03     -1.726706349E-02     -4.972264071E-01     -3.159566690E+00     -2.136572975E+00      5.534943592E-01      4.246209197E-01     -7.625512779E-04      2.126221171E-04      4.687774572E-05     -6.282525050E-06     -6.014631959E+09      1.170917472E+06
 1.227753916E-04      1.089115369E+02      1.089151385E+02      4.609521919E-07      1.957887589E+01      1.962271561E+01      5.924716637E-05      4.804236495E-07     -7.522470068E-09      3.689689328E+02      2.362896791E+04      1.710251919E+03     -1.732662026E-02     -4.978853071E-01     -3.161871893E+00     -2.139051754E+00      5.541221723E-01      4.251709567E-01     -7.619599413E-04      2.140758151E-04      4.720488317E-05     -6.313743756E-06     -5.934618895E+09      1.161880495E+06
 1.234675227E-04      1.089115369E+02      1.089151385E+02      4.651561840E-07      1.957887589E+01      1.962271730E+01      5.962637012E-05      4.830036931E-07     -7.612582227E-09      3.681678772E+02      2.352676955E+04      1.705226497E+03     -1.738656208E-02     -4.985455630E-01     -3.164184611E+00     -2.141533465E+00      5.547507030E-01      4.257216363E-01     -7.613643647E-04      2.155363071E-04      4.753532188E-05     -6.348146027E-06     -5.855670249E+09      1.152913265E+06
 1.241635556E-04      1.089115369E+02      1.089151385E+02      4.693984800E-07      1.957887589E+01      1.962271332E+01      6.000800111E-05      4.855967346E-07     -7.703773845E-09      3.673685231E+02      2.342546165E+04      1.700215733E+03     -1.744689167E-02     -4.992065235E-01     -3.166497330E+00     -2.144017965E+00      5.553799263E-01      4.262730414E-01     -7.607646165E-04      2.170044684E-04      4.786938771E-05     -6.386661935E-06     -5.777771863E+09      1.144015242E+06
 1.248635122E-04      1.089115369E+02      1.089151385E+02      4.736794286E-07      1.957887589E+01      1.962271366E+01      6.039207490E-05      4.882029028E-07     -7.796057853E-09      3.665708669E+02      2.332506534E+04      1.695220194E+03     -1.750746603E-02     -4.998678344E-01     -3.168806061E+00     -2.146505128E+00      5.560098153E-01      4.268252038E-01     -7.601611123E-04      2.184849860E-04      4.820711910E-05     -6.429358988E-06     -5.700909764E+09      1.135185892E+06
 1.255674148E-04      1.089115369E+02      1.089151385E+02      4.779993760E-07      1.957887589E+01      1.962271176E+01      6.077860710E-05      4.908221913E-07     -7.889447338E-09      3.657749048E+02      2.322511789E+04      1.690238818E+03     -1.756807408E-02     -5.005294597E-01     -3.171110590E+00     -2.148994839E+00      5.566403411E-01      4.273781011E-01     -7.595538752E-04      2.199786773E-04      4.854855493E-05     -6.476305576E-06     -5.625070167E+09      1.126424687E+06
 1.262752856E-04      1.089115369E+02      1.089151385E+02      4.823586834E-07      1.957887589E+01      1.962270947E+01      6.116761347E-05      4.934546000E-07     -7.983955541E-09      3.649806333E+02      2.312520346E+04      1.685270696E+03     -1.762871084E-02     -5.011916518E-01     -3.173413741E+00     -2.151487193E+00      5.572715234E-01      4.279317119E-01     -7.589428806E-04      2.214856713E-04      4.889373447E-05     -6.527570982E-06     -5.550239470E+09      1.117731099E+06
 1.269871469E-04      1.089115369E+02      1.089151385E+02      4.867577114E-07      1.957887589E+01      1.962271000E+01      6.155910984E-05      4.961003285E-07     -8.079595864E-09      3.641880487E+02      2.302532897E+04      1.680316373E+03     -1.768948065E-02     -5.018551894E-01     -3.175723875E+00     -2.153982660E+00      5.579034709E-01      4.284860163E-01     -7.583279391E-04      2.230045783E-04      4.924269742E-05     -6.583225391E-06     -5.476404251E+09      1.109104607E+06
 1.277030212E-04      1.089115369E+02      1.089151385E+02      4.911968135E-07      1.957887589E+01      1.962270591E+01      6.195311215E-05      4.987593137E-07     -8.176381869E-09      3.633971474E+02      2.292550148E+04      1.675376398E+03     -1.775062440E-02     -5.025201012E-01     -3.178041472E+00     -2.156481170E+00      5.585361642E-01      4.290409908E-01     -7.577086456E-04      2.245311349E-04      4.959548387E-05     -6.643339902E-06     -5.403551266E+09      1.100544693E+06
 1.284229312E-04      1.089115369E+02      1.089151384E+02      4.956763569E-07      1.957887589E+01      1.962270745E+01      6.234963644E-05      5.014317436E-07     -8.274327280E-09      3.626079256E+02      2.282572815E+04      1.670451330E+03     -1.781215365E-02     -5.031863423E-01     -3.180366203E+00     -2.158982615E+00      5.591695762E-01      4.295966161E-01     -7.570849536E-04      2.260651021E-04      4.995110081E-05     -6.704885813E-06     -5.331667450E+09      1.092050843E+06
