#---------------------------------------------------#
#--- z = 0.00000, D(z) = 1.00000, f(z) = 0.50503 ---#
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#      k [h/Mpc]             P_Zel                P_A                 P_W                 P_d                P_dd                P_d^2              P_d^2d^2             P_dd^2              P_s^2               P_ds^2             P_d^2s^2            P_s^2s^2             P_D2d              P_dD2d      #
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
    2.3698854427E-03    9.2660566621E+03    1.0037127648E+00   -6.3073856735E-01    1.8541959326E+04    9.4203560542E+03   -3.2235541001E-01    8.5504854753E+03    2.5146702546E+00    2.2748371257E+00    1.5914184833E+00    5.6879520086E+03    3.7854675506E+03   -4.8632585606E-02    1.8086144865E+02
    2.4179200852E-03    9.4248327639E+03    1.0626105314E+00   -6.6729926851E-01    1.8859529409E+04    9.5741664386E+03   -3.3390998985E-01    8.5504130175E+03    2.6182971721E+00    2.3635091362E+00    1.6537900262E+00    5.6874809125E+03    3.7848976670E+03   -5.1854375388E-02   -2.0310274666E+02
    2.4669283304E-03    9.5857251201E+03    1.1248962284E+00   -7.0591777841E-01    1.9181378387E+04    9.7300750587E+03   -3.4579463142E-01    8.5503240516E+03    2.7262216276E+00    2.4554887740E+00    1.7185066336E+00    5.6869879242E+03    3.7843027720E+03   -5.5156909024E-02   -2.6882739917E+02
    2.5169299121E-03    9.7487464122E+03    1.1905650134E+00   -7.4669444513E-01    1.9507494540E+04    9.8881834797E+03   -3.5812701870E-01    8.5502370473E+03    2.8385872546E+00    2.5508532129E+00    1.7856295660E+00    5.6864860019E+03    3.7836907460E+03   -5.8713115018E-02    7.3367709333E+01
    2.5679449639E-03    9.9138728113E+03    1.2602626054E+00   -7.8976791811E-01    1.9837929417E+04    1.0048277860E+04   -3.7064403966E-01    8.5501158139E+03    2.9556653172E+00    2.6497977757E+00    1.8552861397E+00    5.6859422376E+03    3.7830410088E+03   -6.2647804631E-02    3.3566756101E+02
    2.6199940276E-03    1.0081147608E+04    1.3335663061E+00   -8.3522276437E-01    2.0172623161E+04    1.0210714564E+04   -3.8373455608E-01    8.5500514905E+03    3.0775316640E+00    2.7523266000E+00    1.9274980330E+00    5.6854065810E+03    3.7823870107E+03   -6.6783393364E-02    3.0432483927E+01
    2.6730980613E-03    1.0250528837E+04    1.4114214013E+00   -8.8322646220E-01    2.0511646129E+04    1.0375125335E+04   -3.9695697484E-01    8.5499448426E+03    3.2045289195E+00    2.8586910383E+00    2.0024253361E+00    5.6848245515E+03    3.7816913025E+03   -7.0970043236E-02   -2.3238588638E+02
    2.7272784480E-03    1.0422056968E+04    1.4934111821E+00   -9.3388184769E-01    2.0854935211E+04    1.0541800993E+04   -4.1070210315E-01    8.5498489168E+03    3.3367443265E+00    2.9688980348E+00    2.0800920259E+00    5.6842360102E+03    3.7809785646E+03   -7.5380946138E-02   -1.0473644640E+02
    2.7825570041E-03    1.0595713492E+04    1.5801515240E+00   -9.8734926300E-01    2.1202519635E+04    1.0710564760E+04   -4.2473896841E-01    8.5497325257E+03    3.4744723946E+00    3.0831416824E+00    2.1606276689E+00    5.6836149019E+03    3.7802321580E+03   -8.0150667396E-02    1.3070915918E+02
    2.8389559880E-03    1.0771505736E+04    1.6717941546E+00   -1.0437714886E+00    2.1554381618E+04    1.0881464679E+04   -4.3912712219E-01    8.5496143863E+03    3.6179246173E+00    3.2015331749E+00    2.2441158930E+00    5.6829670814E+03    3.7794562774E+03   -8.5256161533E-02    1.6422487704E+02
